ISP_Name_R,log_pop,pop_den,income_m_h,less_high_school_perc,edu_bachelor_above,with_computer_no_internet_perc,no_computer_perc,asian_perc,white_perc,black_perc,senior_perc,diff_income,diff_white,diff_high_edu,diff_bachelor_edu,is_econ_up,more_white,edu_improve,less_white,is_econ_up_per,more_white_per,edu_improve_per,less_white_per,num_block,Consumer_per,Business_per,MaxCIRDown,MaxAdDown,MaxCIRUp,MaxAdUp,Digital Divide,Economic Impact,Local Community,Experience,Customer Service Oriented,Affordable,Products,Non-profit,Municipal,Technology,k_label
Comspan Communications,10.801940126280403,1269.156270790347,41982.0652173913,11.933280486888107,10.603264020765268,12.055484294170524,15.402202372744636,0.5285726014348076,92.5291710345965,0.4539558098837985,27.967650111454827,4456.0,-0.6378677183300354,-3.2017234539575865,-0.2345561289195657,1.0,1.0,2.0,1.0,0.2590673575129534,0.2590673575129534,0.5181347150259068,0.2590673575129534,386,1.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
ImOn Communications,12.415015847443241,3637.1729570296898,60360.65753424657,6.624153556558994,21.770660281291093,8.111975811927074,10.248525212813142,3.188711464648581,85.15539033040831,7.105789733636584,14.427257390437232,4580.5,-0.7201502963322213,-0.9670745023253238,2.298077813208504,2.0,1.0,4.0,5.0,0.10899182561307902,0.05449591280653951,0.21798365122615804,0.2724795640326975,1835,0.8942779291553133,0.3084468664850136,0.0,80.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3
Superior Inet,11.06051024875066,550.2655886489933,54337.13333333333,8.35464334901595,15.217805351737056,8.739056851452997,15.14503285881464,0.5571395795220316,95.2233025645588,0.5265523266699537,19.866568056959128,5249.0,-0.2303284826176295,-0.6460976495844974,0.2445345939568355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00951022349025202,10515,1.0,1.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
Southwest Minnesota Broadband Services,9.77741399528076,183.07177222051698,60169.8,9.38624171051676,15.42206115390841,8.539002296403725,13.663818908847956,2.9745423114049863,91.61226590491214,2.275424069623423,19.034161479444908,8631.5,-1.86627042267731,-2.266258455296316,0.17792166568382314,0.0,0.0,1.0,1.0,0.0,0.0,0.12106537530266345,0.12106537530266345,826,1.0,1.0,100.0,1000.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4
Fidelity Communications,12.80820042770295,744.4678589392073,51420.485596707826,12.554744722655025,13.493418112380613,11.543182360029109,17.05930341060064,0.8342945426040486,80.0812221002807,15.152268963379624,18.09785111329195,5177.0,-1.150945472792344,-2.185380154501296,1.6369832186716398,2.0,6.0,3.0,7.0,0.02196836555360281,0.06590509666080842,0.032952548330404216,0.07688927943760984,9104,0.9943980667838312,1.0,250.0,250.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Woodstock Communications,8.612503371220562,20.416345942971862,58694.5,7.999411181535687,15.25442459724242,11.109164729575065,15.10783691912662,0.2066727888333322,98.57242891006928,0.3449239120412467,24.680513578227906,6337.0,0.3987356669891824,-2.2849753584028294,2.513019295980543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,1.0,1.0,0.0,20.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2
SCTC,10.364797248830204,643.263081989411,63576.761904761916,12.78350780197424,11.557225691906204,7.784262377770475,10.289956272225414,0.3338430770797712,91.48201640990813,0.5205861006853472,20.411764335420944,9323.0,-0.7185601283961631,3.8778996544165403,1.9717432136211281,1.0,0.0,0.0,0.0,0.1524390243902439,0.0,0.0,0.0,656,1.0,1.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
South Slope Cooperative Communications,11.588654265728447,837.6651758491471,76766.84090909091,4.232727563274094,23.15933277108329,7.500400051576206,7.704605513488418,3.167068088669136,90.50147398910586,3.177154480425444,13.340323668673276,10735.0,-1.2424507312535409,-0.2368138795589301,0.7361087410661007,1.0,0.0,2.0,0.0,0.08880994671403197,0.0,0.17761989342806395,0.0,1126,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3
Skynet Country,12.62563787801712,1075.1887146297977,52718.995,17.403365827412337,12.21577262573098,12.658997224246109,14.889923419081606,0.887036925323461,79.13087990812238,16.00636376843482,17.036953565510196,4516.0,1.9811786835572252,-1.0084271121396782,0.6470608490766447,2.0,9.0,2.0,3.0,0.01613033309137834,0.07258649891120253,0.01613033309137834,0.0241954996370675,12399,1.0,1.0,5.75,5.75,1.15,1.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
Fire2Wire,13.992879035153372,4514.9734477725315,55178.44514106583,27.210153127220593,9.492438026952543,10.302387093391053,12.970810801160615,4.722914220824651,70.77639585302805,3.3445736664489387,13.11212129028134,6533.0,-3.125708476701518,-1.3592718086940754,-0.03331942409656752,13.0,24.0,4.0,45.0,0.05621621621621621,0.10378378378378378,0.017297297297297298,0.19459459459459455,23125,1.0,1.0,10.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Westel Systems,8.718172930028725,14.472158312119458,56961.857142857145,5.695290359665692,15.547426131531351,13.674983251189945,16.9956145209363,0.5967020196365349,96.91953369525648,0.0,24.235748887823934,-5913.0,0.013582173040433076,-5.8095465421583645,3.1882515276956465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766,1.0,1.0,0.0,240.0,0.0,240.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Aire Internet,11.636831936290152,1810.1626425736752,49996.40963855421,12.057659362301381,15.539485790473918,13.830528883034143,14.775301575620839,1.534957985467903,89.20724565329847,2.428902526805294,15.303648826311175,5990.0,-0.9164590917800408,-2.0963873644181312,2.9045625819819385,1.0,2.0,2.0,2.0,0.03057169061449098,0.06114338122898196,0.06114338122898196,0.06114338122898196,3271,1.0,1.0,0.0,50.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Plateau,12.58221878930005,1793.3312082869556,48886.365740740745,17.80322583869472,11.827584237878616,11.700604642907365,17.63326896179491,0.8574174354002352,80.55812832455092,2.274365594128503,17.136818813236626,5594.0,1.289808513473325,-1.4073154728314088,-0.2626940595770897,4.0,13.0,7.0,8.0,0.06457862447529868,0.2098805295447207,0.11301259283177267,0.12915724895059735,6194,0.9628672909267032,0.9273490474652891,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2
Morris Broadband,12.24546642063045,503.23394704239996,48191.78676470588,11.93999480326217,17.19928004938634,10.304771303053377,14.944420073830807,0.8849475687488991,92.14084561710274,2.5391274658577894,24.306716830562635,5454.0,-0.7518259545501209,-3.5946238295472157,2.1550844956970776,1.0,1.0,1.0,1.0,0.009495774380400722,0.009495774380400722,0.009495774380400722,0.009495774380400722,10531,1.0,1.0,750.0,750.0,510.0,510.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4
Plant Telephone Company,11.508485623444166,366.667502596813,40620.50704225352,20.72803272990698,7.552365586879848,13.78565958149277,23.62808405431734,0.734536023374246,70.91908540301925,24.27093233945297,16.592418304743088,4875.0,-0.04554379288705945,-1.756233288023541,-0.16095980383571096,0.0,2.0,0.0,2.0,0.0,0.16891891891891891,0.0,0.16891891891891891,1184,1.0,1.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
Airosurf Communications,11.629534478398801,522.1102403271593,77285.15714285715,8.946215713855821,20.12723510852484,11.223502475860071,10.460370797869222,1.6576505586386605,77.68262655272059,9.857308484512131,15.381938151906063,8259.5,-2.546754607905733,-0.17838987180403454,0.5075192436660316,5.0,0.0,0.0,1.0,0.9578544061302682,0.0,0.0,0.1915708812260536,522,1.0,0.03065134099616858,0.0,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3
Direct Communications,8.833608482690892,12.86118522798491,55473.142857142855,5.03607740034631,19.907158611651067,4.8483885529888795,11.538610521164598,0.9582804507467249,96.4771756506518,0.2309005929797045,19.995010277622626,14339.0,-1.7957405876281456,-3.6219641750523808,7.54899059035357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,1.0,1.0,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
NexGenAccess,11.296596143963688,1210.8628142168034,69117.6603773585,10.358771127043628,15.958385131596925,8.415141276455781,11.36892714190616,1.669919850538549,93.52318316406547,1.8612535278964617,15.643921589746569,6912.0,-0.562169312169317,-1.3088827931863598,2.177220615021966,2.0,1.0,1.0,1.0,0.591715976331361,0.2958579881656805,0.2958579881656805,0.2958579881656805,338,1.0,1.0,18.0,18.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
ZetaLink,9.84585843969949,828.1842752862956,34843.21428571428,16.572950944808106,6.524759047937082,11.060386316445703,28.707683090549768,0.36424284959506653,97.7843171226264,0.10775174161955538,17.400811542171315,1634.0,-0.6097928260303362,-11.706384340137696,-0.9370275596776864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,0.8297872340425532,0.2127659574468085,0.0,43.75,0.0,10.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
Fulair Wireless,11.077640120449585,1145.702129745706,51631.8,12.09784296446438,14.79759766394906,13.48546685999726,14.576191223341405,0.966181381609344,76.00427354263503,20.93831109978648,15.541008435144933,-313.0,-0.6999191189762115,-2.249917896842791,1.5275537713215108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.272727272727273,44,0.4772727272727273,0.9545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
SPITwSPOTS,10.78462767712726,196.6342788093499,68070.11764705883,9.340027681656757,15.328800476989413,12.54657717472374,9.904060960943562,1.1314208905911516,83.63404539141312,0.6510313286034329,16.400088679451404,7239.0,-2.344091043010735,1.5550129764203646,-0.5516874872450037,1.0,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,1325,1.0,1.0,100.0,150.0,50.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2
Otter Tail Telcom,10.286945605381202,940.2215406161008,60823.785714285725,6.653473091496831,19.0429847431159,10.434124678858012,15.738694126997625,0.4526896068308149,95.46017905021911,1.3748149113348709,24.472264321538034,8163.0,-1.1495307330936768,-2.601278549952004,1.4694014840958438,0.0,0.0,1.0,0.0,0.0,0.0,0.07194244604316546,0.0,1390,1.0,1.0,60.0,60.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4
REACH4 Communications,11.9221435219477,520.4905646314975,46352.67010309278,21.26216231098511,10.217617138190043,12.116806885791664,20.12661852384806,0.2442731636165427,78.0543593653754,18.98456747486522,16.16864537602165,3354.0,-0.11480337815559948,-3.027093596059112,2.016155235339011,2.0,1.0,1.0,2.0,0.06146281499692685,0.030731407498463426,0.030731407498463426,0.06146281499692685,3254,0.9778733866011065,0.05531653349723417,0.0,1.5,0.0,0.384,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
JTM Broadband,11.099922014823763,319.6845190334476,42792.32558139535,16.630724521102845,7.8560777543895615,13.957335991301726,22.763844764410447,0.4857360172132738,94.31849892152492,2.7192886025139504,18.822834200202355,2899.0,-0.4166705303693732,-3.8446639550648922,0.7355186806474601,0.0,1.0,0.0,0.0,0.0,0.04189359028068705,0.0,0.0,2387,1.0,1.0,25.0,25.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2
